exp_component_name,alignment_id,donor_id,gender,organism,sampling_region,roi,facs_population_plan,sample_type,facs_well,facs_container,rna_amplification_set,rna_amplification,percent_cdna_longer_than_400bp,amplified_quantity_ng,library_prep_set,library_prep,avg_size_bp,quantification_fmol,batch_sent_for_sequencing,tube_sent_for_sequencing,total_reads,rsem_reads_aligned_mRNA_gDNA,rsem_percent_reads_aligned_to_mrna,rsem_percent_reads_aligned_to_genome_only,rsem_percent_reads_aligned_total,percent_reads_aligned_to_exons,percent_reads_aligned_to_rrna,percent_reads_aligned_to_trna,percent_reads_aligned_to_other_ncrna,percent_reads_aligned_to_mt_exons,percent_reads_aligned_to_mt_rrna,percent_reads_aligned_to_mt_trna,percent_reads_aligned_to_mt_other_ncrna,percent_reads_aligned_intron,percent_reads_aligned_to_ecoli,percent_reads_aligned_to_synthetic_constructs,percent_reads_aligned_total,percent_unique_reads,complexity_aatt,complexity_acgt,complexity_agct,complexity_at,complexity_catg,complexity_ccgg,complexity_cg,complexity_gatc,complexity_gc,complexity_ta,cpm.0_gene_count,cpm.1_gene_count,cpm.4_gene_count,cpm.8_gene_count,cpm.16_gene_count,cpm.32_gene_count,cpm.64_gene_count
SM-D9E5B_S37_E1-50,588557739,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_023_E01,F2S4_170405_023,A8S4_170419_02,A8S4_170419_02_E05,0.752,13.05974486,L8S4_170427_01,L8S4_170427_01_E05,421,131.2206512,RSC-086,SM-D9E5B,2754257,1666326,16.7,43.8,66.7,24.94552977,0,0,4.645100294,0.007406716,0.002904595,0,0,61.53753989,0.001581552,0.003000446,93.57118816,79.9359319,1.042330276,0.925052541,1.214251375,0.84256094,1.229859971,1.07879067,0.272906251,1.038738943,0.974004584,0.717596209,7230,6514,5939,5528,4996,4293,3205
LS-15527_S89_E1-50,549999678,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_120_A01,F1S4_160802_120,A8S4_160818_04,A8S4_160818_04_A12,0.78,16.23933333,L8S4_160826_02,L8S4_160826_02_A12,449,285.3561672,RSC-039,LS-15527,2429381,1428476,23.9,34.9,67.3,36.55927168,0,0,7.179277355,0.372852179,0.119536623,0.000288139,0,54.091392,0.004844444,0.005031734,95.44106091,78.76821297,1.051015959,0.927019578,1.198224081,0.853135793,1.209560518,1.074900188,0.281109975,1.034776602,0.981175076,0.740507276,8715,8053,7282,6698,5840,4728,3240
LS-15535_S58_E1-50,554806626,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_137_B01,F1S4_160802_137,A8S4_160824_01,A8S4_160824_01_B08,0.802,18.4755,L8S4_160831_02,L8S4_160831_02_B08,575,123.3331181,RSC-040,LS-15535,2006184,979018,17.3,31.5,56.2,28.03003114,0,0,6.232628712,0.01305962,0.004735358,0,0,57.77147061,0.003137798,0.001481918,94.02871322,82.52680213,1.03142185,0.93421524,1.20346512,0.855628834,1.229299617,1.080722947,0.273637173,1.030533458,0.97606812,0.739037689,10989,8845,7854,7105,6171,4913,3216
LS-15903_S60_E1-50,562445566,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161026_129_D01,F1S4_161026_129,A8S4_161115_04,A8S4_161115_04_D08,0.705,14.45335385,L8S4_161122_06,L8S4_161122_06_D08,398,94.28986147,RSC-056,LS-15903,2775992,1535124,13.6,41.7,62.8,23.74070242,0,0,6.775776011,0.009510114,0.003350154,3.60E-05,0,58.81900956,0.009804423,0.003656351,90.50905046,79.99709653,1.027506664,0.935574901,1.219697294,0.848436354,1.216496458,1.073123186,0.282160736,1.039649658,0.970150717,0.743348547,9782,8679,7847,7167,6149,4789,3026
SM-D9CXL_S18_E1-50,567045797,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_140_B01,F1S4_160831_140,A8S4_161212_02,A8S4_161212_02_B03,0.397,11.07752577,L8S4_161221_01,L8S4_161221_01_B03,273,180.9778646,RSC-060,SM-D9CXL,2144169,946650,8.55,35.6,51,14.70523079,0,0,3.778107043,0.129793874,0.057038414,0,0,51.27217118,0.009366333,0.033663391,81.03885468,72.22467072,1.065935028,0.947331174,1.200633328,0.809215112,1.170593886,1.043943168,0.405744547,1.040083209,1.019303375,0.724411729,12109,8085,6839,6219,5434,4355,2980
SM-D9EQ3_S50_E1-50,595543098,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170426_099_B01,F1S4_170426_099,A8S4_170512_03,A8S4_170512_03_B07,0.606,9.788343824,L8S4_170518_04,L8S4_170518_04_B07,329,118.7611072,RSC-092,SM-D9EQ3,3895014,2177313,13.9,42,63.2,22.21088294,0,0,4.701600559,0.103516958,0.034916434,0,0,55.77900362,0.003644916,0.01867259,88.83526478,65.43195994,1.065444588,0.934422982,1.201781059,0.822992189,1.201359134,1.065327123,0.339123347,1.027806551,1.013587907,0.718977861,8916,7236,6450,5989,5335,4396,3134
SM-D9EQ4_S22_E1-50,595542961,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_043_F01,F1S4_170419_043,A8S4_170512_02,A8S4_170512_02_F03,0.814,9.81054754,L8S4_170518_03,L8S4_170518_03_F03,379,109.4337042,RSC-092,SM-D9EQ4,3915823,2557032,26,39.3,72.9,36.90932915,0,0,6.091746231,0.003779538,0,0,0,51.76766161,0.001836396,0.001951059,94.26141069,70.32077293,1.046657696,0.919546135,1.21366082,0.841924399,1.225371735,1.069677771,0.286038042,1.045909304,0.980020567,0.707211062,6598,5634,5118,4785,4361,3814,3030
SM-D9CYU_S57_E1-50,570311247,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170106_016_A01,F1S4_170106_016,A8S4_170120_02,A8S4_170120_02_A08,0.867,20.78674527,L8S4_170126_05,L8S4_170126_05_A08,407,159.7497048,RSC-066,SM-D9CYU,2577267,1554092,20.2,40.1,69.9,32.68105322,0,0,7.997541582,0.028014172,0.015403914,0,0,51.11111887,0.001714219,0.009938435,93.34003811,79.51768288,1.061198775,0.92669733,1.201637892,0.846862222,1.195803956,1.063867395,0.298454158,1.036088019,1.000172112,0.742843683,9209,8538,7817,7186,6212,4857,3176
LS-15530_S36_E1-50,550606567,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_127_D01,F1S4_160802_127,A8S4_160819_03,A8S4_160819_03_D05,0.841,5.050069401,L8S4_160830_01,L8S4_160830_01_D05,456,113.8394014,RSC-040,LS-15530,3026404,1918740,26.6,36.8,69.6,35.75910553,0,0,4.112735775,0.08643922,0.061359951,9.91E-05,0,57.31709977,0.001548042,0.001225547,96.96673015,68.59323805,1.026528019,0.921414534,1.221084448,0.853394039,1.259907509,1.085429136,0.237931122,1.047486151,0.950134342,0.703980269,6321,5317,4645,4246,3763,3269,2711
LS-15303_S02_E1-50,523920519,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_065_B01,F2S4_160421_065,A8S4_160512_02,A8S4_160512_02_B01,0.808,38.88051724,L8S4_160520_02,L8S4_160520_02_B01,500,195.9793232,RSC-024,LS-15303,2557231,1426935,17,38.8,64.1,28.10191962,0,0,7.30825647,0.007351702,0.004575261,0,0,58.7941019,0.003338377,0.00333212,95.01175295,82.69491493,1.042241361,0.937774472,1.189767295,0.865825399,1.214996953,1.071346657,0.256930969,1.028183735,0.979432573,0.761561635,10635,9856,8799,7856,6469,4795,2871
SM-D9EQ8_S63_E1-50,595542111,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170426_087_G01,F1S4_170426_087,A8S4_170510_07,A8S4_170510_07_G08,0.758,20.59900199,L8S4_170517_04,L8S4_170517_04_G08,376,132.4485543,RSC-092,SM-D9EQ8,2489763,1456511,13.5,45,66.5,23.79350966,0,0,6.992994916,0.00827388,0.002369703,0,0,60.93314906,0.002409868,0.004731776,91.25089416,81.87148737,1.062215625,0.930414426,1.208108858,0.83518101,1.197291209,1.065040909,0.304386099,1.033615396,1.001153138,0.735802034,9430,8622,7856,7148,6038,4475,2730
LS-15529_S65_E1-50,550000110,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160802_125_A01,F1S4_160802_125,A8S4_160819_02,A8S4_160819_02_A09,0.65,6.218536278,L8S4_160826_04,L8S4_160826_04_A09,445,142.3273864,RSC-039,LS-15529,2814488,1683063,25.5,34.3,65.2,33.79680425,0,0,2.862794228,0.212578629,0.130183536,0.001172505,0,47.62507426,0.013968082,0.017959217,91.71845821,62.34412796,1.042143394,0.967174274,1.15693297,0.863305956,1.23302395,1.06084861,0.283616046,0.99491855,0.99997943,0.767113781,7161,6167,5569,5130,4595,3968,3069
SM-D9D6Y_S53_E1-50,576170349,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170125_112_E01,F1S4_170125_112,A8S4_170222_04,A8S4_170222_04_E07,0.815,10.40576691,L8S4_170302_02,L8S4_170302_02_E07,597,90.30544363,RSC-073,SM-D9D6Y,2666738,1344036,25.8,24.6,58,36.98413567,0,0,5.875042843,0.010424721,0.002062445,0,0,50.85400216,0.001018848,0.008547521,94.91067364,74.93872664,1.040237568,0.933071208,1.202388444,0.855713304,1.225625212,1.067564776,0.280313077,1.031422468,0.985440977,0.734019345,7008,6417,5803,5432,4920,4190,3162
LS-15005h_S33_E1-50,502838969,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160113_039_A01,F2S4_160113_039,A8S4_160126_01,A8S4_160126_01_A05,0.8,15.09288397,L8S4_160129_02,L8S4_160129_02_A05,498,46.47488493,RSC-011,LS-15005h,2524796,1469431,25.8,32.4,64.5,36.36206648,0,0,5.210401157,0.179658079,0.085868324,0.000237643,0,46.90509649,0.049350522,0.002562979,90.14011429,70.23456549,1.040588967,0.940600709,1.183999043,0.859031988,1.210377181,1.06533627,0.326104803,1.036354897,0.973648919,0.744554738,8393,7584,6851,6265,5562,4544,3288
LS-15092_S51_E1-50,522928097,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_037_C01,F2S4_160421_037,A8S4_160504_01,A8S4_160504_01_C07,0.794,27.52972477,L8S4_160510_04,L8S4_160510_04_C07,410,157.7796974,RSC-022,LS-15092,2589888,1528034,19.7,39.3,69.8,34.16630372,0,0,10.01896607,0.029074616,0.01355271,0.000154447,0,53.23056441,0.005662793,0.001979622,93.60315967,80.31268148,1.054905491,0.920124668,1.203957153,0.850722015,1.200503739,1.073615202,0.291002412,1.04584326,0.98005196,0.735760267,9340,8658,7854,7106,6103,4739,3043
SM-D9CZV_S31_E1-50,574016548,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170118_112_G01,F1S4_170118_112,A8S4_170210_02,A8S4_170210_02_G04,0.569,8.836037175,L8S4_170216_04,L8S4_170216_04_G04,351,86.28293888,RSC-070,SM-D9CZV,2549270,1451826,25,31.9,64.7,36.57403884,0,0,5.984615204,0.251366077,0.041188262,0.000588404,0,41.76689797,0.005390955,0.011867711,87.146438,68.57947569,1.066524689,0.936564332,1.196547715,0.824983507,1.185374862,1.05063077,0.369975042,1.035196955,1.015271156,0.72326259,9912,6882,5936,5450,4880,4058,3108
LS-15397_S15_E1-50,543183912,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_091_G01,F2S4_160421_091,A8S4_160727_04,A8S4_160727_04_G02,0.457,31.21619318,L8S4_160802_04,L8S4_160802_04_G02,427,116.4037602,RSC-035,LS-15397,2400011,1336806,17.7,38,62.4,27.28216662,0,0,5.7018072,0.007166634,0.006124972,0,0,52.14930265,0.012513276,0.000225832,87.63530667,79.45121918,1.050992026,0.941946213,1.184355625,0.851176415,1.203285425,1.062150051,0.311362347,1.030165819,0.983589503,0.747211243,11448,8806,7510,6783,5818,4576,3116
SM-D9E5C_S34_E1-50,588557937,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_029_B01,F2S4_170405_029,A8S4_170419_03,A8S4_170419_03_B05,0.788,28.64972378,L8S4_170427_02,L8S4_170427_02_B05,362,156.5332194,RSC-086,SM-D9E5C,2609724,1604980,15.9,45.6,69.4,25.49901829,0,0,6.50520898,0.023297483,0.006973918,0.000191591,0,58.59270942,0.001349185,0.003599998,93.39684963,84.86456805,1.047962844,0.922569406,1.217006939,0.837126917,1.218430388,1.077599626,0.284543694,1.038264725,0.984069,0.72089369,12157,10938,9471,8450,7170,5314,3146
SM-D9CXL_S22_E1-50,567045789,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_140_F01,F1S4_160831_140,A8S4_161212_02,A8S4_161212_02_F03,0.628,18.61703093,L8S4_161221_01,L8S4_161221_01_F03,315,189.0093401,RSC-060,SM-D9CXL,2422843,1325295,11.3,43.4,60.6,19.24495314,0,0,4.951909802,0.008543682,0.005200502,0.000123821,0,59.17135365,0.004486465,0.005038296,86.8761616,80.82259148,1.048800519,0.949019604,1.201816068,0.839002682,1.195651775,1.053624837,0.313877243,1.029599428,0.993516677,0.753584519,12224,9060,7852,7143,6027,4505,2844
SM-D9E5D_S63_E1-50,588558072,H16.06.008,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_057_G01,F2S4_170405_057,A8S4_170419_04,A8S4_170419_04_G08,0.794,9.563527654,L8S4_170427_03,L8S4_170427_03_G08,415,128.2953494,RSC-086,SM-D9E5D,2519410,1539360,21.1,40,67.5,30.02048099,0,0,4.306047845,0.010161109,7.94E-05,0,0,54.67553911,0.001462644,0.00426965,93.80033421,79.68478731,1.033194014,0.923846298,1.217239882,0.842070321,1.240412116,1.080001028,0.276701717,1.041261665,0.971726074,0.706372253,7231,6552,6042,5694,5178,4420,3323
LS-15302_S47_E1-50,523920629,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_059_G01,F2S4_160421_059,A8S4_160512_01,A8S4_160512_01_G06,0.809,35.05890282,L8S4_160520_01,L8S4_160520_01_G06,517,91.39284405,RSC-024,LS-15302,2215728,1200925,20.3,33.9,63.1,33.08542384,0,0,8.213011705,0.109489973,0.043010694,0.000225659,0,56.67202834,0.003313584,0.000406638,95.64450149,82.72396251,1.049006305,0.932959313,1.194606531,0.858230804,1.21280814,1.074076195,0.264386825,1.03054308,0.979182371,0.751415806,11292,9583,8473,7533,6408,4785,2963
SM-D9CXL_S14_E1-50,567045805,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_139_F01,F1S4_160831_139,A8S4_161212_02,A8S4_161212_02_F02,0.742,12.83261856,L8S4_161221_01,L8S4_161221_01_F02,355,211.7767229,RSC-060,SM-D9CXL,2559498,1497306,18.3,40.2,66.7,30.52286034,0,0,7.50834734,0.015940626,0.010666154,0.000586052,0,52.931317,0.002780233,0.0020883,91.1081001,78.1854098,1.04411167,0.936844703,1.210971296,0.846978963,1.200880387,1.053838617,0.289383778,1.039659228,0.984457769,0.751084889,7618,6916,6308,5853,5217,4289,3063
LS-15928_S10_E1-50,563266420,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_136_B01,F1S4_160831_136,A8S4_161205_04,A8S4_161205_04_B02,0.388,10.65578648,L8S4_161215_02,L8S4_161215_02_B02,299,201.8689922,RSC-059,LS-15928,2410421,1165197,9.04,39.3,54.8,16.8991226,0,0,5.267503063,0.009583388,8.30E-05,0.000290406,0,56.81700417,0.004751867,0.008197323,84.09900179,67.73194392,1.060222135,0.93846687,1.207709457,0.817969862,1.181191146,1.04576998,0.374694345,1.052125236,1.002258288,0.724038046,11932,7796,6528,5902,5124,4090,2823
SM-D9CXK_S11_E1-50,567046003,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_160831_138_C01,F1S4_160831_138,A8S4_161212_01,A8S4_161212_01_C02,0.604,13.27253608,L8S4_161220_04,L8S4_161220_04_C02,318,201.7911744,RSC-060,SM-D9CXK,2804405,1601315,11.6,45.5,63.9,20.23159993,0,0,5.742002314,0.064648294,0.044608393,0.000106975,0,58.96794507,0.003714513,0.005862919,88.70159624,74.48023734,1.075908861,0.939276399,1.196306503,0.822088568,1.188756754,1.059163471,0.327122299,1.031351224,1.011194697,0.727408362,8862,7608,6813,6226,5416,4327,2963
SM-D9E57_S87_E1-50,588556869,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_010_G01,F2S4_170405_010,A8S4_170418_03,A8S4_170418_03_G11,0.75,9.178527281,L8S4_170426_04,L8S4_170426_04_G11,390,186.4421482,RSC-086,SM-D9E57,4048754,2579056,19.9,43.8,70.4,28.56103384,0,0,5.184360423,0.000444581,9.88E-05,2.47E-05,0,57.33601004,0.001393021,0.003981966,93.95199116,71.75003717,1.040454407,0.921612852,1.220257147,0.838447641,1.229137534,1.079542238,0.278094606,1.039961511,0.97678568,0.712819195,6833,5523,5152,4866,4486,3943,3131
SM-D9CY6_S69_E1-50,568211277,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_161123_132_E01,F2S4_161123_132,A8S4_170106_04,A8S4_170106_04_E09,0.584,5.079853211,L8S4_170112_05,L8S4_170112_05_E09,451,99.68096608,RSC-063,SM-D9CY6,3235179,1814936,28.4,27.7,66,39.91083646,0,0,5.282273407,0.10855659,0.047292592,0,0,44.58173721,0.002306209,0.057024665,94.83407255,55.01752762,1.050363235,0.9396435,1.170307154,0.869506874,1.215813681,1.075434513,0.28668228,1.012753792,1.009751221,0.762037247,4798,4297,3868,3621,3299,2894,2396
SM-D9E59_S81_E1-50,588557266,H16.06.008,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_035_A01,F2S4_170405_035,A8S4_170418_05,A8S4_170418_05_A11,0.763,21.09720693,L8S4_170426_06,L8S4_170426_06_A11,366,372.2395206,RSC-086,SM-D9E59,2577896,1603451,17.3,44.9,69.7,26.87470713,0,0,5.913349491,0.016447522,0.002288688,0.000426705,0,59.19144915,0.00165251,0.008882437,93.38095874,83.4176786,1.044650959,0.93202078,1.207415709,0.846176726,1.21758567,1.072927072,0.280088333,1.033436758,0.983995271,0.737280241,9490,8754,8033,7342,6346,4876,3066
LS-15039_S85_E1-50,517320927,H200.1025,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160113_056_E01,F2S4_160113_056,A8S4_160318_01,A8S4_160318_01_E11,0.781,43.73757611,L8S4_160323_02,L8S4_160323_02_E11,409,262.2248402,RSC-016,LS-15039,2898038,1817069,19.3,43.4,71.7,31.10176609,0,0,7.885852428,0.042718556,0.020738168,0.000241543,0,57.35746046,0.003208723,0.001015515,94.65362428,85.03309825,1.04391262,0.919036452,1.216447615,0.845932019,1.22256282,1.079561014,0.26957932,1.045837499,0.969365788,0.721382412,12363,11458,10008,9004,7360,5198,3026
SM-D9CZ3_S51_E1-50,571023904,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_121_C01,F1S4_161207_121,A8S4_170125_02,A8S4_170125_02_C07,0.802,15.46956021,L8S4_170201_06,L8S4_170201_06_C07,378,198.9987595,RSC-067,SM-D9CZ3,2504345,1527650,20.7,40.3,70.4,33.73540786,0,0,8.423160547,0.024477458,0.013097237,0,0,52.74588765,0.001812051,0.004251411,93.66397202,80.80410247,1.048668389,0.927662956,1.209786997,0.84353772,1.207228888,1.06932385,0.290326249,1.040350074,0.983616204,0.734602579,9137,8409,7709,7125,6218,4903,3223
SM-D9CY2_S74_E1-50,567504746,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_161123_122_B01,F2S4_161123_122,A8S4_170105_05,A8S4_170105_05_B10,0.726,10.28371812,L8S4_170112_01,L8S4_170112_01_B10,412,135.1883575,RSC-062,SM-D9CY2,2423352,1429777,21.1,37.9,69.5,35.11062363,0,0,9.219832695,0.000412652,8.25E-05,0,0,53.45773127,0.001834649,0.007776419,94.23203893,72.38872025,1.063083109,0.924511218,1.200715542,0.842077225,1.196651515,1.070500373,0.300008904,1.03364997,0.999971562,0.736771007,6194,5646,5198,4871,4414,3805,2957
LS-15903_S62_E1-50,562445562,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161026_129_F01,F1S4_161026_129,A8S4_161115_04,A8S4_161115_04_F08,0.783,20.06182154,L8S4_161122_06,L8S4_161122_06_F08,433,140.4716206,RSC-056,LS-15903,2671042,1477087,13.2,42.1,64.9,25.45066682,0,0,9.263201402,0.014301535,0.011493642,3.74E-05,0,59.66087392,0.00681981,0.00284945,91.76235342,81.47176271,1.037617074,0.929984779,1.215912884,0.852596431,1.203757959,1.066950599,0.28234274,1.041035507,0.975277375,0.754707499,9611,8770,7928,7154,5986,4448,2670
SM-D9CZA_S13_E1-50,571025410,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_131_E01,F1S4_161207_131,A8S4_170131_01,A8S4_170131_01_E02,0.467,10.59092447,L8S4_170206_01,L8S4_170206_01_E02,346,118.1305336,RSC-067,SM-D9CZA,2555670,1290614,10.1,40.4,58.9,17.83015804,0,0,4.710780343,3.91E-05,3.91E-05,0,0,56.21508254,0.005165769,0.039098553,88.04110077,72.35417718,1.064542208,0.931639546,1.19355445,0.834535113,1.184633555,1.067723669,0.358011703,1.029494997,1.015122541,0.73467225,11896,8264,6945,6304,5430,4318,2953
LS-15302_S29_E1-50,523920670,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_160421_057_E01,F2S4_160421_057,A8S4_160512_01,A8S4_160512_01_E04,0.775,30.26130094,L8S4_160520_01,L8S4_160520_01_E04,551,82.37766201,RSC-024,LS-15302,1670465,917085,23.7,31.2,64.6,37.82713197,0,0,8.925598561,0.061479887,0.014486984,0,0,52.4862239,0.004610692,0.001240972,95.08041174,83.10192072,1.046318342,0.93619569,1.191264557,0.864505602,1.209027467,1.064158375,0.276157112,1.029253743,0.990953459,0.7564186,10010,8375,7606,6877,5987,4620,2935
SM-D9EQ8_S39_E1-50,595542159,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_033_G01,F1S4_170419_033,A8S4_170510_07,A8S4_170510_07_G05,0.769,9.65928873,L8S4_170517_04,L8S4_170517_04_G05,390,158.0203474,RSC-092,SM-D9EQ8,2332318,1516007,24.5,40.5,71.2,33.75195835,0,0,4.603360262,0.001500653,0.000428758,0,0,54.93440431,0.002025024,0.003135078,93.46559946,79.39502675,1.046604488,0.922907888,1.212928562,0.842105568,1.223342435,1.067759355,0.291785339,1.041608775,0.986120831,0.71396286,8429,5853,5335,4998,4586,3937,3024
SM-D9EQ1_S64_E1-50,595543455,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_059_H01,F1S4_170419_059,A8S4_170512_05,A8S4_170512_05_H08,0.78,11.17209076,L8S4_170522_01,L8S4_170522_01_H08,377,252.1399202,RSC-092,SM-D9EQ1,2186601,1379745,17.1,46,70.3,26.11418361,0,0,5.18700028,0.002743985,0,0,0,59.00363166,0.001200036,0.007278877,93.86079125,82.8631744,1.052693205,0.922436419,1.205559421,0.845335743,1.222532954,1.079105264,0.271178097,1.03853343,0.984563414,0.724943852,9396,7190,6361,5910,5278,4419,3235
SM-D9D6T_S87_E1-50,574983633,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170215_124_G01,F1S4_170215_124,A8S4_170221_04,A8S4_170221_04_G11,0.613,9.017727744,L8S4_170227_03,L8S4_170227_03_G11,412,139.8265408,RSC-072,SM-D9D6T,2466735,1398639,21.6,35.1,67.3,35.84029091,0,0,9.481561659,0.148739123,0.056228172,0.000770249,0,50.66190734,0.002264126,0.009515412,93.09873172,67.96982651,1.070038289,0.930228521,1.198666815,0.833451385,1.189772691,1.064128475,0.323431621,1.025997271,1.012338095,0.733963489,6376,5797,5326,4995,4480,3765,2916
SM-D9CZC_S12_E1-50,572438106,H200.1023,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_161207_135_D01,F1S4_161207_135,A8S4_170131_03,A8S4_170131_03_D02,0.853,13.94885801,L8S4_170206_03,L8S4_170206_03_D02,407,139.087923,RSC-068,SM-D9CZC,2110905,1182107,20.9,35.1,67.2,35.99925151,0,0,10.45158356,0.047657284,0.027618486,4.74E-05,0,53.5316369,0.000975411,0.001908186,94.03417018,77.4144502,1.075636716,0.913517725,1.212257523,0.828481884,1.1883808,1.071450192,0.315352131,1.040906765,1.005039574,0.716893035,9118,7405,6692,6237,5531,4469,3066
SM-D9EQ2_S30_E1-50,595543331,H16.06.009,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170419_052_F01,F1S4_170419_052,A8S4_170512_04,A8S4_170512_04_F04,0.737,11.64970963,L8S4_170518_05,L8S4_170518_05_F04,395,109.3515688,RSC-092,SM-D9EQ2,2912937,1861366,23.1,40.8,70.6,32.54248204,0,0,5.309211974,0.000411955,6.87E-05,0,0,54.97578561,0.002300084,0.003496814,93.20404114,77.52163881,1.043384663,0.921871159,1.214298043,0.843356183,1.220015436,1.070788282,0.299564523,1.045122257,0.985528834,0.710848012,7178,6445,5875,5520,5025,4248,3129
SM-D9CZV_S41_E1-50,574016528,H200.1030,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F1S4_170118_114_A01,F1S4_170118_114,A8S4_170210_02,A8S4_170210_02_A06,0.766,27.93720552,L8S4_170216_04,L8S4_170216_04_A06,393,124.1932525,RSC-070,SM-D9CZV,2571876,1517407,18.4,40.6,70.2,33.06442457,0,0,10.63274435,0.154517558,0.055212615,0.000116646,0,51.96428599,0.002242332,0.003810059,93.01093832,79.37200316,1.075250618,0.923729029,1.203591784,0.833934468,1.18105561,1.061650765,0.315605937,1.036730901,1.008004022,0.737941612,10182,9450,8525,7716,6427,4610,2803
SM-D9E5C_S26_E1-50,588557953,H16.03.004,M,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_028_B01,F2S4_170405_028,A8S4_170419_03,A8S4_170419_03_B04,0.84,25.72050691,L8S4_170427_02,L8S4_170427_02_B04,375,171.9665769,RSC-086,SM-D9E5C,2577804,1618861,16.2,46.6,69.8,25.36050064,0,0,5.806686622,0.004305991,3.88E-05,0,0,61.7519408,0.001056325,0.001772051,94.34367392,85.71474014,1.046789224,0.922353539,1.211292988,0.845274133,1.223767339,1.07975842,0.267455487,1.04018061,0.977744872,0.723961623,10040,9321,8484,7716,6731,5016,3019
SM-D9E59_S87_E1-50,588557254,H16.06.008,F,Human,MTG,MTG_L5,NeuN-positive,Nuclei,F2S4_170405_035_G01,F2S4_170405_035,A8S4_170418_05,A8S4_170418_05_G11,0.749,9.704617498,L8S4_170426_06,L8S4_170426_06_G11,398,234.2334358,RSC-086,SM-D9E59,2610000,1615590,16.1,45.8,67.2,23.38180077,0,0,3.753180077,0.006091954,0.004521073,3.83E-05,0,62.93340996,0.001578161,0.005362452,93.64283525,78.82795019,1.037258922,0.930652251,1.207771783,0.849680279,1.23223972,1.075561929,0.266242737,1.037609066,0.97489871,0.727254856,6109,5494,5092,4744,4317,3720,2927
